total_trades,total_pnl,win_rate,avg_trade_pnl,max_drawdown,sharpe_ratio,token_id,hurst_exponent,half_life
18,0.284,0.7777777777777778,0.015777777777777776,0.09700000000000003,6.329444848761106,52953780566105555340843066340051715739637061615765069514517273628283909702888,0.89121472616523,76.66862509858322
19,-0.3230000000000001,0.42105263157894735,-0.017000000000000005,0.37300000000000016,-3.916538546901751,71354961394578494408937143110907843550577676051621608744496329353364208118436,0.9256218243621793,75.49452479117596
0,0.0,0.0,0.0,0.0,0.0,6756779810577885828704276397389282544084821591107025125954859235939281991675,1.0588053783886375,inf
18,0.033999999999999954,0.7777777777777778,0.0018888888888888874,0.01100000000000001,7.654314960089139,68969590833448084243551005403895810407319981556332412070376722429186155928494,1.0832471549266645,20.447830449648404
25,-0.019000000000000038,0.28,-0.0007600000000000007,0.06750000000000003,-1.4669016083518034,60265216351447494075409855233645057033695673889295492647790321229267332701037,0.9591684714917793,21.375976015541884
5,0.03500000000000003,0.6,0.007000000000000006,0.04699999999999993,4.229788741399776,13601688904645383459943365449131686929342871556419316421179063030535934043882,0.9948788380649094,53.265063490761385
7,-0.019000000000000128,0.8571428571428571,-0.0027142857142857324,0.05700000000000005,-1.712215145307378,19071348038114376263527444855418893169301278649881522596912947681615719200730,0.9109227707658468,18.847848553974686
9,0.272,0.6666666666666666,0.030222222222222223,0.133,6.071377532715687,78692376949270559429448122284580502016977599710212928645310728306401376689380,1.0029010646299839,20.863807429298348
12,-0.054,0.6666666666666666,-0.0045,0.07700000000000001,-2.5507337839144513,50646994220523060566497709557714306459541981625189205845589795302591482514629,0.9603991789104515,18.716347411446108
2,0.021000000000000022,1.0,0.010500000000000011,0.0,10.305801814541507,2455595410061734110489572358356013407511792066243961182917392482996059448515,0.7225647812550677,1.3320172244916322
23,-0.04200000000000004,0.30434782608695654,-0.0018260869565217396,0.06949999999999978,-2.655812133703972,94716201780017645473580157237823862507229304241181378850896829799921544769897,0.8961775833288462,9.128442649029472
23,2.619,0.9130434782608695,0.11386956521739132,0.10200000000000009,10.796263638562099,39748128342675163135906114208808206946693052021017974448999368487109230587260,0.8904641818772436,5.884914375169591
14,-0.005000000000000008,0.2857142857142857,-0.0003571428571428577,0.010500000000000002,-3.6981600742535496,11440416578482803281113271939006595670566573058595214243294246034853366786529,0.9041671321446765,17.588259022940186
17,0.08600000000000006,0.8235294117647058,0.005058823529411769,0.0040000000000000036,9.855510455803918,59674642039945632434991200982713662256203307690119588561924436416775168289415,1.0160527832399473,4.8220495772956795
5,0.014999999999999966,0.4,0.002999999999999993,0.004000000000000002,6.325197179101321,31863881776925088536662567082600580308156065003202998122202789468932109041050,0.9084125608729677,8.62260470239078
23,0.30400000000000005,0.8260869565217391,0.013217391304347828,0.062,6.736238827452994,78320563920108227955052485481741320159700440594130403008318628165473805420188,0.8554532531597181,94.37773769752721
16,-0.010999999999999996,0.1875,-0.0006874999999999997,0.016499999999999994,-3.764963059837821,29424278567922123724320966576484946372554201622346745882408776356274831488832,0.8846551918139864,3.7497816093221408
11,-0.006999999999999987,0.45454545454545453,-0.0006363636363636352,0.016000000000000007,-1.6903760205308236,108456952547487474428146006845473386682734148345533886849039367054506212522131,0.9195381536364815,323.50097194301236
14,0.012000000000000075,0.7857142857142857,0.0008571428571428625,0.10699999999999998,0.32416434191265625,100785857940864452744576443371218072847730447564241361121720225984056432071878,0.9998915499128166,37.140268254542825
17,-0.13899999999999996,0.7058823529411765,-0.008176470588235292,0.29600000000000004,-2.017078804542394,104637984780771800343291365019405024429490869249987049113904002457124939512735,0.9665696503356266,28.496088487763473
9,0.1819999999999996,0.7777777777777778,0.02022222222222218,0.05900000000000005,7.562463200626863,101687230669405183731824872482255026039369228434630102244429737634527367804428,0.9341999817191371,20.100271785884345
5,-0.21550000000000002,0.8,-0.043100000000000006,0.3325,-5.736497776360783,109835911457772158028103827447388707687131375331602285269861787136230039416242,0.9909133842871465,inf
9,-0.007999999999999991,0.3333333333333333,-0.000888888888888888,0.012,-2.8513032799811953,63255709540320761353971859526848930870803944190764324681913735372035438815215,0.949389826885137,161.05824216567086
19,0.04699999999999999,0.5789473684210527,0.002473684210526316,0.035,3.7075510789015196,35387107368752328644982641185985574345241154905795306214146121961491417818763,0.9023335385290573,93.9753486409915
19,0.16700000000000004,0.5263157894736842,0.008789473684210528,0.04600000000000004,5.572518622118684,82017167864405769499774134034352265993930681918536647755800225490639218464999,0.9196884764183786,13.70233475554261
25,0.15499999999999994,0.68,0.006199999999999999,0.017999999999999988,7.184012229091049,54544668003738758433824606108816646836259157102970789856801480211062827461038,0.9207652428704518,13.462271125653846
3,-0.055999999999999966,0.0,-0.018666666666666654,0.055999999999999966,-11.564620962887938,102929345572635447239887363328073498574489822201252070158392894695407110289078,0.9716645587628943,3.805552941019153
22,0.041000000000000175,0.5909090909090909,0.0018636363636363716,0.03599999999999991,1.7328389425420432,93579588306754356558129639371052358607099327699211232141859164590129536814208,0.9272973151645887,21.28936587789147
8,-0.03400000000000003,0.375,-0.004250000000000002,0.044000000000000004,-4.0358801987155815,62402523778675234584361425527996609128575861483002654804262015743832521340497,0.9119158801345193,6.977407838936305
2,0.016000000000000018,1.0,0.008000000000000009,0.0,12.620329919329656,30919938383215564985147408132241046990245599925356854583134960247160703872146,0.9886199672077562,2.922659356665973
9,-0.05800000000000004,0.0,-0.00644444444444445,0.05800000000000004,-5.332553265156629,26861314707210975391560921636065609709310146403467415759479027899941028343646,0.8795019842181288,269.4642723469094
19,-0.01850000000000001,0.21052631578947367,-0.0009736842105263163,0.02700000000000001,-3.987325804195781,38171024903091354977195167437673496224420673639143973968032407064172828043588,0.9412467407836964,29.22056844010561
29,0.762,0.896551724137931,0.026275862068965518,0.027000000000000024,11.897378591302573,71650327754173562431273801868959521473371447019968925005677725955135500488652,0.9591405491192863,29.673412130627963
27,0.19600000000000017,0.8888888888888888,0.007259259259259266,0.09199999999999997,5.770784998508974,64166744960755328881699699303196166446419670042650306395592004364915055826180,0.9128719422555925,60.67487508755373
2,-0.004,0.0,-0.002,0.004,-4.943191928654465,68207341820749052475650610432894562714266620914604033880285153252182288802957,1.0934903823565167,72.97270959652984
13,2.42861286636753e-17,0.3076923076923077,1.6012832085939759e-18,0.197,2.501972657353324e-16,80071381584983995567060219264871699619214990229460921095601419271143281499406,0.9537477019254571,13.393038222822723
0,0.0,0.0,0.0,0.0,0.0,54743173400191373818547682740700297683169841200363505623023527116388816282328,1.0393329282301307,inf
22,-0.038999999999999806,0.45454545454545453,-0.001772727272727264,0.06999999999999984,-2.5540266321440326,89033597404049535329336367676897002196779443515433514040396661411543836790585,0.9370345927250788,129.00764881177562
22,-0.284,0.5,-0.01290909090909091,0.297,-5.672847912993068,89046730142038076958254899626423468342171955617736507661358119279947816273662,0.9351224978961755,46.55780317359841
20,1.4920000000000007,0.5,0.0746,0.01599999999999957,6.89410383432414,38980780963608882083402002098479540970557698155480534769301714340678196663754,0.8934247295949841,13.640741640278758
0,0.0,0.0,0.0,0.0,0.0,110692470670299760609405767524469998656804613573367102042492015567399413436772,1.0333787381353157,inf
9,-0.243,0.1111111111111111,-0.027,0.35100000000000003,-4.670380018136215,92714767158282519723247724560387828941593726179269759014514785099742463503662,0.9628200250166941,25.53187527080157
24,0.4019999999999997,0.8333333333333334,0.016749999999999987,0.14900000000000008,7.310089048942873,84029777003909342227379822310104210539848067052992131413904452673946019637804,0.9348260034626099,51.18808374680903
16,0.333,0.6875,0.0208125,0.020000000000000018,5.78823125712738,63952359603512671588039100562167629340955465989056994563377753262516997774087,0.919422695146302,10.255505294891918
3,0.004000000000000009,0.6666666666666666,0.0013333333333333363,0.002,3.88883065770846,115560623857241976485128359466295623532296398885079262989960478093915540046725,1.0641203784262738,16.876058761625046
21,0.0635,0.47619047619047616,0.0030238095238095245,0.013500000000000012,6.9089686137014,102211945975966363064535013905699971529528632262113355435247624591636960279989,0.8146426670199775,4.830450848244795
21,-0.11700000000000015,0.47619047619047616,-0.005571428571428579,0.13300000000000017,-6.722991749217942,60550692412996164477361673304744222976539035905940935096587343919192326604823,0.9450453911998362,119.74436024789918
7,-0.004000000000000226,0.42857142857142855,-0.0005714285714286037,0.1110000000000001,-0.258447327077398,101066027929666724330809450129369780201710900404568820614623389604871233097024,0.9276016001537302,22.80917133630973
9,0.022000000000000026,0.7777777777777778,0.0024444444444444474,0.004,6.859433325468965,91031279171981959197361710127213577102576826515163085396576756946418341946256,1.0312353878516793,4.376482787081883
7,0.21599999999999997,0.7142857142857143,0.030857142857142854,0.0020000000000000018,3.8522953682605228,32163673567402803540277078637601512761342275089868948126327145990825224572638,0.9402211990597025,8.358152077510779
23,0.31899999999999973,0.9130434782608695,0.013869565217391293,0.03200000000000003,11.79250858178921,55290147205100969701289883080106404463221750726768679222596913778435705670729,0.8939706992570071,19.00998547843488
19,0.0010000000000000078,0.3157894736842105,5.263157894736874e-05,0.019499999999999997,0.21282007436940661,88770632741686298370270294037614812817595949782311984579833554458717957886356,0.9163974131970011,22.650526827551385
24,0.4450000000000002,0.7083333333333334,0.01854166666666667,0.08950000000000002,6.015734156737176,99517846468063193888446382345143755665219440179976922346196353010176499722357,0.8929924411084222,83.76673245289734
11,0.05300000000000005,0.6363636363636364,0.004818181818181823,0.009000000000000008,5.806447738202693,83552904656813968939383082097054433404653657244784709614448703928529504455469,0.8991857783072961,11.97500647325024
10,-0.010499999999999999,0.3,-0.00105,0.0165,-3.501765985613199,31657305902874520680905838703749876632424003419362153182993452103911876525154,0.8860318258854151,1.4681917706364824
13,-0.01850000000000003,0.15384615384615385,-0.001423076923076926,0.1355,-0.45213391604075504,58010723997211426979635187341411811057857484290036649779771982550163453077214,0.9203204780547259,17.797963895152026
10,0.009999999999999992,0.6,0.0009999999999999992,0.008999999999999998,2.2574947411354005,73904477821618227207136454713519030744812939194086605637054541563861896712112,0.89136841100646,6.1716953381587425
23,0.37399999999999983,0.7391304347826086,0.016260869565217384,0.17900000000000005,4.871292376241245,107281002012721876026695277673649500471455902224367011098589595335909329157141,0.946992389016375,23.255138449230085
22,0.30900000000000005,0.6818181818181818,0.014045454545454548,0.065,5.934137388568272,43031904282889448638923046380689019157210901452868799902397071321347108893442,0.9563405092003684,21.1337490922938
9,0.006999999999999996,0.5555555555555556,0.0007777777777777771,0.009000000000000005,1.9661127111869336,45161582592284183481914541885906127734498488668279199793935401156844439704099,0.9065127947834202,5.407828681395581
1,-0.002,0.0,-0.002,0.002,-3.4929295874758286,8113830512143065501177519557124858581375945005490796772950589720955457782465,1.0419849127771497,34.65735902799725
28,0.031000000000000257,0.6428571428571429,0.0011071428571428673,0.028999999999999915,2.604781237526364,69329049067754646923821135954261138683529550648344301837530075975902144236928,0.8837892245634656,233.87992104489348
2,0.00600000000000012,0.5,0.00300000000000006,0.0069999999999998935,3.6626503596396494,320747748581254897435858891717368767565609745185414626808715166687510599520,0.8278409344060363,33.35787288361164
6,0.017999999999999967,0.5,0.0029999999999999944,0.0040000000000000036,3.341450843985515,67109747366255871599717338045111308888043498275177238365560740200996017915657,1.0984924522090627,24.183178881443247
4,0.006999999999999985,0.5,0.0017499999999999964,0.004,2.7159759159733166,71010386656367961320616521863569166433640772087094504482391802218746404063431,1.0962596880678845,129.8256416026315
24,0.5469999999999998,0.7916666666666666,0.022791666666666658,0.04599999999999993,12.25452892599351,70220402435159766749337404435410404830236054903994126319990662733619993760487,0.8983633949174235,12.679732018053047
4,-0.008,0.0,-0.002,0.008,-7.000499482679286,107409796822153809778143872196236532785178617102787858261374110829112218839748,1.0469138350192386,77.7680767288771
6,0.013499999999999965,0.6666666666666666,0.002249999999999994,0.0065000000000000595,8.8075521426681,31278264626330879886341915760798723117251320102541744661396613642093503516942,0.8821820454827876,37.519922096016536
6,-0.06199999999999997,0.3333333333333333,-0.010333333333333328,0.06199999999999997,-4.040547684833388,42029614303640800142574266372356790410856650261671089992356708841913426601402,1.1140808840008263,62.85670256495907
7,-0.08899999999999997,0.5714285714285714,-0.01271428571428571,0.09900000000000009,-5.8005052333598375,113104517900090185017890361039439758671936526411325264169158626437900432214315,0.9499360301044516,14.951115960778878
19,0.08199999999999998,0.7894736842105263,0.00431578947368421,0.012999999999999984,8.308841646567567,96308556109755835434254900303426519652053230974356832970824534225192181988516,0.8813757161104598,54.1619899963946
23,0.06400000000000006,0.9565217391304348,0.002782608695652177,0.0020000000000000018,15.944242590180473,10656650339543049145622567718232897238226308204213583109748755081152171307036,0.8715002822119953,2.547021373143354
13,0.11399999999999999,0.5384615384615384,0.008769230769230769,0.031000000000000028,3.1404287230130175,106467986893191320314343972810339175730877524081636698212805762828443942749254,0.9547756284744097,20.015472730573382
28,-0.016999999999999856,0.32142857142857145,-0.000607142857142852,0.023499999999999813,-7.530044416979763,107969962383813735632680679931337411573459668285140413033934744311083165152655,0.903127027500706,13.10651548460825
24,-0.093,0.75,-0.003875,0.375,-1.1672701032951895,51338236787729560681434534660841415073585974762690814047670810862722808070955,0.9585718076359602,87.4294264226163
17,0.2710000000000002,0.7058823529411765,0.015941176470588243,0.2879999999999999,2.310624259975734,75641858961801669899097907392511615118263149679160824782591701868158327847856,0.9187103660231155,24.05408803889312
0,0.0,0.0,0.0,0.0,0.0,106941193163110167696426338043140728938381127310653153528096347878604033727123,1.0352574573756892,inf
17,0.24099999999999988,0.5294117647058824,0.014176470588235287,0.08100000000000007,5.225325049369781,64343089017450915727152864196250721030365144604710238954853605523980755523652,0.9900549754346205,13.770969383688024
0,0.0,0.0,0.0,0.0,0.0,102325039069045369431277041414667266705633344716966967751024692805337688459829,1.0478001706892417,inf
2,-0.029000000000000012,0.0,-0.014500000000000006,0.029000000000000012,-9.698518399468206,79874717115167927782900365559583870716582553045618441173775590911882436531258,0.9384298304998253,14.900780725574169
10,0.01999999999999997,0.3,0.001999999999999997,0.029000000000000026,1.5887173686842313,12935608127108642346457770130459243619492449218906877212467004644197169807023,0.9940214205128044,22.108726419424276
5,0.555,0.6,0.11100000000000002,0.007000000000000006,4.564737270145541,12963869833838696349134591178892586509546549676681530057691780490969939726649,1.0150750288566797,4.327773251893722
7,0.010999999999999992,0.42857142857142855,0.0015714285714285704,0.012999999999999994,2.2063764740330747,82637035518082328879794274631097316043977247737892403243581478085869453589088,1.0668417519065054,42.83579159957544
6,0.12300000000000011,0.6666666666666666,0.020500000000000018,0.03699999999999992,11.067127278376262,103075677301578488613101491624290102196575393250841077757847612849406153549258,0.972333310557007,19.63986029223917
0,0.0,0.0,0.0,0.0,0.0,100238870520784470695913309666146327246663756412346913679872698758000674262749,1.0344597089373737,inf
27,0.5439999999999997,0.5185185185185185,0.020148148148148137,0.024000000000000243,8.030886506757097,106306316630509650057995374891685252319938872421261864514225685401839433488911,0.8901486019503552,2.035806757893652
13,0.024000000000000042,0.7692307692307693,0.0018461538461538494,0.006,8.327429810172005,7611210293288054716222852057031330880102224187492530980734111495293111189452,0.8853821451652713,52.18692185390929
17,-0.01399999999999998,0.35294117647058826,-0.0008235294117647047,0.01399999999999998,-7.463380624782323,78323350801920778778891318507188343882016209452854959730131872423959220983855,0.8637162499742916,1.6406366030387394
21,0.22600000000000012,0.42857142857142855,0.010761904761904766,0.008500000000000042,4.737281990621068,86130975769502911188457673769190265049139877688522439001984850068234616395137,0.9240520926982929,5.421975614797335
13,-0.121,0.46153846153846156,-0.009307692307692307,0.132,-3.8338678178294594,67641397102605806228361374843080866800323545226688452157631077923438116186153,0.9205143490206724,38.740976596950354
25,0.6399999999999998,0.88,0.02559999999999999,0.041999999999999926,12.724742741054863,86339706439743365273757271542460105368000947477441844747215065691559234502220,0.9497869097998753,34.88663113703731
3,-0.020999999999999998,0.0,-0.006999999999999999,0.020999999999999998,-5.230592945573823,109815773012907461372639157658293071578555374097742562684476865021743386609433,1.031180904786184,98.8178141751396
23,0.09399999999999997,0.4782608695652174,0.004086956521739129,0.04700000000000004,4.357476076931752,8501497159083948713316135768103773293754490207922884688769443031624417212426,0.933944769953364,20.96255071502342
7,0.021000000000000033,1.0,0.003000000000000005,0.0,9.280279926037684,103672405579571940023321290271521195736672061427193452636021280058761450574865,0.9790122985007628,0.7726678611399317
21,0.20299999999999996,0.7619047619047619,0.009666666666666664,0.439,1.5017578555220141,67286659364497595551917056035270664779956818603358981691718845639966673932525,0.8924539423575176,40.188534388405316
3,-0.0010000000000000234,0.3333333333333333,-0.00033333333333334113,0.004,-0.846605164388459,91355315948352179408189202894554732372002014862665359041266415317109381420307,1.1099093957514412,148.8164653363907
3,-0.2260000000000001,0.6666666666666666,-0.07533333333333336,0.3570000000000001,-5.375524855136424,27410294981377081990595730819910708718790291224440694048282540104316249463258,0.8498467591157671,131.9794379228303
3,-0.051000000000000045,0.3333333333333333,-0.017000000000000015,0.05400000000000005,-7.454765870387273,34254338241290516754163779889987574790033932358499741518448025208727830568442,0.9124724338746715,8.205858468313304
20,-0.15549999999999997,0.5,-0.007774999999999999,0.1965,-3.309059476481507,27944626213701198119611689981836884300701096451168812471764168520890801988056,0.9511079937661828,101.92266136393766
16,-0.07200000000000009,0.1875,-0.004500000000000004,0.0750000000000001,-6.797812948854678,103704141773947678931823410030956181918562062788486034785782641603149828893320,0.9048456598236988,107.44875679763705
25,0.019999999999999803,0.64,0.0007999999999999918,0.2590000000000001,0.24163166367569963,47922258433774659937188516706752844414072753616423015585327065310309991726311,0.967044983023408,35.6036604907721
23,0.09900000000000009,0.6956521739130435,0.00430434782608696,0.09499999999999985,1.7134353847095456,56462517495872707138917949051470617882604000046779773325059439907616225956560,0.924706536803881,76.53544532127762
18,-0.11600000000000002,0.5,-0.006444444444444447,0.15900000000000003,-2.6371543090481318,106102449360267073046637097096598048592436928340059823162151571020807191828087,0.9730489628333457,399.38098232171353
6,0.19300000000000006,1.0,0.03216666666666668,0.0,10.680826480956597,2038254982182303090155160252987329354044983635359160467555697295400496330994,0.8535470971944007,33.61281422519655
20,0.03949999999999994,0.45,0.001974999999999998,0.012500000000000053,5.265694299456862,77531340423610587330488971960018210147778793548713753738604838920212617696839,0.9022507605542907,15.426077476329748
4,0.007499999999999958,0.75,0.0018749999999999895,0.002,10.924561732459601,100122892516397990122842123795610733478240881069300267102865620850081467438575,0.9557212083713493,9.257243320336775
21,-0.2670000000000001,0.6666666666666666,-0.01271428571428572,0.28300000000000014,-3.9776757957458537,90218404914899877642417013232518498857417911125288231683275819215741556196018,0.907747172520677,138.37793114928604
6,0.16799999999999998,0.5,0.027999999999999997,0.006000000000000005,7.484947553944884,106321904011141120286469207995805275978977204556483905903452161304048552011252,0.914633390732853,13.838814007609344
24,0.2619999999999996,0.875,0.010916666666666651,0.15100000000000047,3.813425091983594,18792193210031075674192360583436845524168917846849101256171763589651097460581,0.8979361447679745,80.00767958215312
3,-0.016,0.0,-0.005333333333333333,0.016,-4.818983255721208,56175095515193606339445677161973575547064149769460484202169684526209325302306,0.9689700904427468,5.282523529423251
25,0.3130000000000001,0.52,0.012520000000000007,0.016500000000000015,7.590514415051925,29737896427505913579373080975459102667589461703616780283220419284622020368836,0.8925988812313693,60.87466458840417
